valorPedido,dimAvaliacao_key,dimLocalizacao_key,dimTempo_key_data,dimPagamento_key,dimProduto_key
193.01,1,54,334,54,3519
302.27,1,54,2077,2115,17005
358.03,1,54,2204,2343,10766
173.53,1,54,8748,8696,31012
245.34,1,54,10796,10770,31012
204.24,1,54,12505,12603,7463
257.51,1,54,13341,13497,26681
204.24,1,54,18637,18373,7463
255.36,1,54,19767,19280,28394
204.78,1,54,28373,28529,17175
